6,0
5.70633909777092,1.85410196624968
4.85410196624968,3.52671151375484
3.52671151375484,4.85410196624968
1.85410196624968,5.70633909777092
0,6
-1.85410196624968,5.70633909777092
-3.52671151375484,4.85410196624968
-4.85410196624968,3.52671151375484
-5.70633909777092,1.85410196624968
-6,0
-5.70633909777092,-1.85410196624968
-4.85410196624968,-3.52671151375484
-3.52671151375484,-4.85410196624968
-1.85410196624968,-5.70633909777092
0,-6
1.85410196624968,-5.70633909777092
3.52671151375484,-4.85410196624968
4.85410196624968,-3.52671151375484
5.70633909777092,-1.85410196624968
12,0
11.4126781955418,3.70820393249937
9.70820393249937,7.05342302750968
7.05342302750968,9.70820393249937
3.70820393249937,11.4126781955418
0,12
-3.70820393249937,11.4126781955418
-7.05342302750968,9.70820393249937
-9.70820393249937,7.05342302750968
-11.4126781955418,3.70820393249937
-12,0
-11.4126781955418,-3.70820393249937
-9.70820393249937,-7.05342302750968
-7.05342302750968,-9.70820393249937
-3.70820393249937,-11.4126781955418
0,-12
3.70820393249937,-11.4126781955418
7.05342302750968,-9.70820393249937
9.70820393249937,-7.05342302750968
11.4126781955418,-3.70820393249937
18,0
17.1190172933128,5.56230589874905
14.5623058987491,10.5801345412645
10.5801345412645,14.5623058987491
5.56230589874905,17.1190172933128
0,18
-5.56230589874905,17.1190172933128
-10.5801345412645,14.5623058987491
-14.5623058987491,10.5801345412645
-17.1190172933128,5.56230589874905
-18,0
-17.1190172933128,-5.56230589874905
-14.5623058987491,-10.5801345412645
-10.5801345412645,-14.5623058987491
-5.56230589874905,-17.1190172933128
0,-18
5.56230589874905,-17.1190172933128
10.5801345412645,-14.5623058987491
14.5623058987491,-10.5801345412645
17.1190172933128,-5.56230589874905
24,0
22.8253563910837,7.41640786499874
19.4164078649987,14.1068460550194
14.1068460550194,19.4164078649987
7.41640786499874,22.8253563910837
0,24
-7.41640786499874,22.8253563910837
-14.1068460550194,19.4164078649987
-19.4164078649987,14.1068460550194
-22.8253563910837,7.41640786499874
-24,0
-22.8253563910837,-7.41640786499874
-19.4164078649987,-14.1068460550194
-14.1068460550194,-19.4164078649987
-7.41640786499874,-22.8253563910837
0,-24
7.41640786499874,-22.8253563910837
14.1068460550194,-19.4164078649987
19.4164078649987,-14.1068460550194
22.8253563910837,-7.41640786499874
30,0
28.5316954888546,9.27050983124842
24.2705098312484,17.6335575687742
17.6335575687742,24.2705098312484
9.27050983124842,28.5316954888546
0,30
-9.27050983124842,28.5316954888546
-17.6335575687742,24.2705098312484
-24.2705098312484,17.6335575687742
-28.5316954888546,9.27050983124842
-30,0
-28.5316954888546,-9.27050983124842
-24.2705098312484,-17.6335575687742
-17.6335575687742,-24.2705098312484
-9.27050983124842,-28.5316954888546
0,-30
9.27050983124842,-28.5316954888546
17.6335575687742,-24.2705098312484
24.2705098312484,-17.6335575687742
28.5316954888546,-9.27050983124842
36,0
35.556780261425,5.63164074144831
34.2380345866255,11.1246117974981
32.0762348707812,16.3436579906237
29.1246117974981,21.160269082529
25.4558441227157,25.4558441227157
21.160269082529,29.1246117974981
16.3436579906237,32.0762348707812
11.1246117974981,34.2380345866255
5.63164074144831,35.556780261425
0,36
-5.63164074144831,35.556780261425
-11.1246117974981,34.2380345866255
-16.3436579906237,32.0762348707812
-21.160269082529,29.1246117974981
-25.4558441227157,25.4558441227157
-29.1246117974981,21.160269082529
-32.0762348707812,16.3436579906237
-34.2380345866255,11.1246117974981
-35.556780261425,5.63164074144831
-36,0
-35.556780261425,-5.63164074144831
-34.2380345866255,-11.1246117974981
-32.0762348707812,-16.3436579906237
-29.1246117974981,-21.160269082529
-25.4558441227157,-25.4558441227157
-21.160269082529,-29.1246117974981
-16.3436579906237,-32.0762348707812
-11.1246117974981,-34.2380345866255
-5.63164074144831,-35.556780261425
0,-36
5.63164074144831,-35.556780261425
11.1246117974981,-34.2380345866255
16.3436579906237,-32.0762348707812
21.160269082529,-29.1246117974981
25.4558441227157,-25.4558441227157
29.1246117974981,-21.160269082529
32.0762348707812,-16.3436579906237
34.2380345866255,-11.1246117974981
35.556780261425,-5.63164074144831
42,0
41.4829103049958,6.5702475316897
39.9443736843964,12.9787137637478
37.4222740159115,19.067600989061
33.9787137637478,24.6869805962839
29.698484809835,29.698484809835
24.6869805962839,33.9787137637478
19.067600989061,37.4222740159115
12.9787137637478,39.9443736843964
6.5702475316897,41.4829103049958
0,42
-6.5702475316897,41.4829103049958
-12.9787137637478,39.9443736843964
-19.067600989061,37.4222740159115
-24.6869805962839,33.9787137637478
-29.698484809835,29.698484809835
-33.9787137637478,24.6869805962839
-37.4222740159115,19.067600989061
-39.9443736843964,12.9787137637478
-41.4829103049958,6.5702475316897
-42,0
-41.4829103049958,-6.5702475316897
-39.9443736843964,-12.9787137637478
-37.4222740159115,-19.067600989061
-33.9787137637478,-24.6869805962839
-29.698484809835,-29.698484809835
-24.6869805962839,-33.9787137637478
-19.067600989061,-37.4222740159115
-12.9787137637478,-39.9443736843964
-6.5702475316897,-41.4829103049958
0,-42
6.5702475316897,-41.4829103049958
12.9787137637478,-39.9443736843964
19.067600989061,-37.4222740159115
24.6869805962839,-33.9787137637478
29.698484809835,-29.698484809835
33.9787137637478,-24.6869805962839
37.4222740159115,-19.067600989061
39.9443736843964,-12.9787137637478
41.4829103049958,-6.5702475316897
48,0
47.4090403485666,7.50885432193108
45.6507127821674,14.8328157299975
42.7683131610417,21.7915439874982
38.8328157299975,28.2136921100387
33.9411254969543,33.9411254969543
28.2136921100387,38.8328157299975
21.7915439874982,42.7683131610417
14.8328157299975,45.6507127821674
7.50885432193108,47.4090403485666
0,48
-7.50885432193108,47.4090403485666
-14.8328157299975,45.6507127821674
-21.7915439874982,42.7683131610417
-28.2136921100387,38.8328157299975
-33.9411254969543,33.9411254969543
-38.8328157299975,28.2136921100387
-42.7683131610417,21.7915439874982
-45.6507127821674,14.8328157299975
-47.4090403485666,7.50885432193108
-48,0
-47.4090403485666,-7.50885432193108
-45.6507127821674,-14.8328157299975
-42.7683131610417,-21.7915439874982
-38.8328157299975,-28.2136921100387
-33.9411254969543,-33.9411254969543
-28.2136921100387,-38.8328157299975
-21.7915439874982,-42.7683131610417
-14.8328157299975,-45.6507127821674
-7.50885432193108,-47.4090403485666
0,-48
7.50885432193108,-47.4090403485666
14.8328157299975,-45.6507127821674
21.7915439874982,-42.7683131610417
28.2136921100387,-38.8328157299975
33.9411254969543,-33.9411254969543
38.8328157299975,-28.2136921100387
42.7683131610417,-21.7915439874982
45.6507127821674,-14.8328157299975
47.4090403485666,-7.50885432193108
54,0
53.3351703921374,8.44746111217247
51.3570518799383,16.6869176962472
48.1143523061719,24.5154869859355
43.6869176962472,31.7404036237936
38.1837661840736,38.1837661840736
31.7404036237936,43.6869176962472
24.5154869859355,48.1143523061719
16.6869176962472,51.3570518799383
8.44746111217247,53.3351703921374
0,54
-8.44746111217247,53.3351703921374
-16.6869176962472,51.3570518799383
-24.5154869859355,48.1143523061719
-31.7404036237936,43.6869176962472
-38.1837661840736,38.1837661840736
-43.6869176962472,31.7404036237936
-48.1143523061719,24.5154869859355
-51.3570518799383,16.6869176962472
-53.3351703921374,8.44746111217247
-54,0
-53.3351703921374,-8.44746111217247
-51.3570518799383,-16.6869176962472
-48.1143523061719,-24.5154869859355
-43.6869176962472,-31.7404036237936
-38.1837661840736,-38.1837661840736
-31.7404036237936,-43.6869176962472
-24.5154869859355,-48.1143523061719
-16.6869176962472,-51.3570518799383
-8.44746111217247,-53.3351703921374
0,-54
8.44746111217247,-53.3351703921374
16.6869176962472,-51.3570518799383
24.5154869859355,-48.1143523061719
31.7404036237936,-43.6869176962472
38.1837661840736,-38.1837661840736
43.6869176962472,-31.7404036237936
48.1143523061719,-24.5154869859355
51.3570518799383,-16.6869176962472
53.3351703921374,-8.44746111217247
60,0
59.2613004357083,9.38606790241385
57.0633909777092,18.5410196624968
53.4603914513021,27.2394299843728
48.5410196624969,35.2671151375484
42.4264068711929,42.4264068711929
35.2671151375484,48.5410196624969
27.2394299843728,53.4603914513021
